"","year","longitude","latitude","bottom_depth","peak_timing","SSTcumanom45","spring_ice_fraction","ice_retreat_timing","bloom_type","bsregion"
"7483",2020,-163.505231933098,58.7369824598227,-25.6788184615646,117,11.6557277777778,0.776844042677735,117,"ice_full","2"
"7490",2020,-175.488913719404,59.2483046467569,-131.534411678482,125,83.3900222222222,0,0,"ice_free","8"
"7491",2020,-174.502227344362,59.2534672346713,-113.806842778512,125,74.0478097222222,0.154090980489418,86,"ice_free","8"
"7492",2020,-173.529253150874,59.2209039121297,-121.580560297975,149,49.4250805555556,0.301039696551879,89,"ice_free","8"
"7493",2020,-172.517070021951,59.2610677877574,-101.656470757206,149,22.5143902777778,0.498258027180406,92,"ice_free","9"
"7494",2020,-171.502726686905,59.2180940028734,-70.8921247628784,149,15.9944888888889,0.672273133116883,96,"ice_free","9"
"7495",2020,-170.478544693571,59.2545284606483,-71.8603101156652,149,14.9170194444444,0.758799182581019,94,"ice_free","6"
"7496",2020,-169.514907426855,59.2376156159228,-60.1641901378171,141,23.1593722222222,0.528666661048184,133,"ice_full","6"
"7497",2020,-168.522202909916,59.2134843892034,-47.4586375044669,125,22.4594055555556,0.777295049044478,103,"ice_free","7"
"7498",2020,-167.49913901704,59.2153846562471,-41.2324639927405,117,22.0467986111111,0.780743262571515,112,"ice_full","7"
"7499",2020,-166.551824070059,59.2475151016634,-32.8844412496575,117,26.7639305555556,0.811657379518072,113,"ice_full","7"
"7500",2020,-165.523792287884,59.2461865557304,-24.1843143974815,117,13.082775,0.796206832519333,121,"ice_full","7"
"7501",2020,-164.504119484308,59.2348977543254,-22.8580785880513,141,-12.87,0.787360123910675,132,"ice_full","2"
"7505",2020,-177.472934957805,59.7593631443622,-163.998658537583,149,88.9182805555556,0,0,"ice_free","8"
"7507",2020,-175.554604525511,59.6909467883159,-124.898649988946,125,83.3298763888889,0.190610615079365,86,"ice_free","8"
"7508",2020,-174.461700506017,59.7460079220167,-108.92651138303,125,58.1358736111111,0.335558946556205,87,"ice_free","8"
"7509",2020,-173.474637266984,59.7704168081242,-90.9114769525162,149,32.3504097222222,0.515071552009999,96,"ice_free","9"
"7510",2020,-172.521995496837,59.7211920470902,-101.288063243391,149,20.7605319444444,0.649772752748603,97,"ice_free","9"
"7511",2020,-171.554740267748,59.7265505513986,-74.1986478004333,149,21.3492416666667,0.772917305454361,91,"ice_free","9"
"7512",2020,-170.463021136037,59.7237639476316,-60.3517252126746,149,22.2083791666667,0.796513883130643,97,"ice_free","9"
"7513",2020,-169.581822948674,59.7125545146431,-56.2302800543964,141,25.3836833333333,0.609274233217593,142,"ice_full","9"
"7514",2020,-168.46587939531,59.7170732386211,-44.2915435746131,125,15.1422763888889,0.709805733618234,134,"ice_full","7"
"7519",2020,-177.519841912991,60.2180540910266,-144.237537520561,157,99.6825027777778,0,0,"ice_free","8"
"7521",2020,-175.538839326344,60.2330478755213,-119.394838906261,157,72.1839833333333,0.372986461840629,85,"ice_free","8"
"7522",2020,-174.420100751475,60.2205758340417,-102.040241139352,149,43.7740569444444,0.538963761174968,88,"ice_free","9"
"7523",2020,-173.531286047068,60.232709988278,-76.3155309133866,149,32.9869083333333,0.641570843225704,95,"ice_free","9"
"7524",2020,-172.507459448398,60.2410117479156,-43.4163057889562,149,30.4822998588341,0.604222496345029,106,"ice_free","9"
"7525",2020,-171.509870584893,60.2679295899734,-55.2717957953879,149,27.8698444444444,0.796884757834758,95,"ice_free","9"
"7526",2020,-170.55965570685,60.2323535234118,-63.6698851032651,149,32.0128180555556,0.654988424304907,132,"ice_full","9"
"7527",2020,-169.577328634902,60.2432990338987,-47.2413024126154,125,29.2681513888889,0.704861587054344,137,"ice_full","11"
"7528",2020,-168.543072632306,60.2590936416631,-40.6867113182879,133,8.73312916666667,0.743719197806437,142,"ice_full","11"
"7529",2020,-167.475758225333,60.3185927912304,-27.7423816892097,133,19.2032810714401,0.63536410440613,146,"ice_full","11"
"7534",2020,-177.500604098772,60.7606554747735,-142.04265820793,157,99.1426416666667,0.257512810019841,78,"ice_free","8"
"7535",2020,-176.480342167256,60.7042062098683,-119.905400069935,101,87.2228875,0.408915190230294,82,"ice_full","8"
"7536",2020,-175.479027506271,60.7889284886516,-93.5030477733596,101,59.7503152777778,0.569239495343297,87,"ice_full","8"
"7537",2020,-174.5406555813,60.7836126544584,-81.4088594409065,101,43.9583638888889,0.694910428436911,89,"ice_full","9"
"7538",2020,-173.505188777249,60.731387129365,-61.2630824076061,149,37.1896180555556,0.731194907407407,90,"ice_free","9"
"7539",2020,-172.420659581271,60.7589138529807,-60.37542993322,133,41.2775213075881,0.776170572174739,95,"ice_free","9"
"7540",2020,-171.537315665443,60.7399825548614,-59.5517342444663,149,35.6254555555556,0.771210654674882,106,"ice_free","9"
"7541",2020,-170.47711983489,60.745196278804,-53.9910308194016,125,34.1508805555556,0.661975891157956,145,"ice_full","9"
"7542",2020,-169.438323107137,60.7340479888044,-45.3807750804833,125,30.9954680555556,0.727816458982347,137,"ice_full","11"
"7543",2020,-168.50291465592,60.7519350608037,-37.5327344613059,125,12.9661388888889,0.824450420445956,128,"ice_full","11"
"7544",2020,-167.374799069962,60.6923226384743,-28.2864201595441,125,6.01408055555556,0.814421915108178,131,"ice_full","11"
"7548",2020,-178.497651097395,61.2441760149161,-168.028110672689,157,96.1952930555556,0.366555865710482,81,"ice_free",NA
"7549",2020,-177.514715177794,61.2386394715847,-131.192220463363,157,90.6318097222222,0.492669721592341,79,"ice_free","8"
"7550",2020,-176.466889173277,61.2682700907944,-112.79601861789,149,69.3080847222222,0.594246717171717,85,"ice_free","8"
"7551",2020,-175.51113751731,61.2502600743103,-81.8507524846487,125,45.8658125,0.704855229315573,87,"ice_free","10"
"7552",2020,-174.554127814361,61.2443701308104,-80.633837184099,125,37.7689291666667,0.748793658925319,91,"ice_free","10"
"7553",2020,-173.560711569327,61.2544096071712,-65.7664127231494,125,40.1860333333333,0.69313347776195,108,"ice_full","10"
"7554",2020,-172.49987305982,61.2050944196584,-54.9350348631343,133,43.6547583333333,0.733580922067901,114,"ice_full","10"
"7555",2020,-171.569858559268,61.2050119357782,-61.8348290676735,149,39.6432569444444,0.807272762345679,114,"ice_free","10"
"7556",2020,-170.518892313135,61.2334875422992,-48.6460630272503,133,32.349025,0.722305251490898,148,"ice_full","10"
"7558",2020,-168.43902843507,61.2151049044103,-35.0270852335616,133,15.4755666666667,0.802901878385302,145,"ice_full","11"
"7559",2020,-167.510982823865,61.2331028944468,-25.7338918771381,141,10.9790375,0.860090474537037,130,"ice_full","11"
"7562",2020,-178.469830141078,61.7668482674193,-133.660982927654,141,73.6625222222222,0.577000863151287,89,"ice_free",NA
"7563",2020,-177.54275577564,61.7428004420686,-125.300621736145,165,69.4240222222222,0.623743716931217,86,"ice_free",NA
"7564",2020,-176.477513002701,61.7437643616152,-105.452751800651,149,50.9276736111111,0.691663044046872,89,"ice_free","8"
"7565",2020,-175.596577769016,61.7255365521706,-94.3287836254607,125,32.2566388888889,0.58553887068248,119,"ice_full","10"
"7566",2020,-174.496837233275,61.7078553787385,-67.0475917405994,133,22.6129486111111,0.611757450718362,131,"ice_full","10"
"7567",2020,-173.535038825346,61.6817895985268,-67.9666987971185,133,29.6375847222222,0.635404704329649,142,"ice_full","10"
"7568",2020,-172.535644425162,61.7396613800003,-59.3089522425029,133,26.5320944444444,0.677616108956772,147,"ice_full","10"
"7569",2020,-171.440182860572,61.6976727388907,-63.6526991795108,125,31.5522319444444,0.718626360830527,140,"ice_full","10"
"7573",2020,-167.453940570274,61.7433550154428,-25.0050400691831,133,12.7717875,0.836800925925926,142,"ice_full","11"
"7576",2020,-178.480117042703,62.2697478934035,-137.758702025178,141,44.65605,0.4651815287226,128,"ice_full",NA
"7577",2020,-177.521757245663,62.2256759598551,-103.007691965251,141,36.1689583333333,0.465487555397278,147,"ice_full",NA
"7578",2020,-176.452322939959,62.222868513571,-96.6787055860738,149,22.1602986111111,0.50301834398883,156,"ice_full",NA
"7579",2020,-175.587182464446,62.2024959653995,-85.3053273196011,149,9.31653333333333,0.613721892430565,153,"ice_full","10"
"7580",2020,-174.597504552971,62.2369571102729,-70.113072432038,149,3.45195833333333,0.695448285590278,150,"ice_full","10"
"7581",2020,-173.518634661514,62.2687270795119,-58.5938520207137,149,4.38598194444444,0.766090160867939,151,"ice_full","10"
"7582",2020,-172.413415931005,62.267290293007,-47.7527338038019,149,8.25409027777778,0.795417340982287,145,"ice_full","10"
"7583",2020,-171.452573634602,62.2838216032833,-46.5649345037471,141,13.0292625,0.785145491143317,145,"ice_full","10"
"7584",2020,-170.560084212179,62.2980847340117,-44.2695981685685,141,9.17438333333333,0.827047443639291,145,"ice_full","10"
"7587",2020,-167.406294472136,62.2333707356054,-24.9500558011708,133,4.20065555555556,0.864463118637643,144,"ice_full","11"
"7589",2020,-179.519230022866,62.7152083831564,-108.38965218273,165,31.2347888888889,0.527113551051051,141,"ice_free",NA
"7590",2020,-178.525260620886,62.761292909331,-90.8621494585665,141,31.3715041666667,0.505911763633712,157,"ice_full",NA
"7592",2020,-176.400112317732,62.6579663354928,-94.1138102790349,149,-3.0180375,0.699667396401569,159,"ice_full",NA
"7593",2020,-175.627293011048,62.6783286290811,-85.6495356298548,149,-10.5593930555556,0.796579042457091,153,"ice_full",NA
"7594",2020,-174.452567841286,62.7949586902786,-79.4385120585702,141,-13.4349736111111,0.855515993265993,151,"ice_full","10"
"7595",2020,-173.453808216008,62.7713928380929,-65.696915712389,141,-10.0818763888889,0.853884337068161,149,"ice_full","10"
"7596",2020,-172.458530212766,62.7829587166031,-55.6177573110879,141,0.52982361111111,0.806151035342036,152,"ice_full","10"
"7597",2020,-171.482241733613,62.7485537287783,-45.2142314347175,141,10.2372222222222,0.784130787037037,147,"ice_full","10"
"7598",2020,-170.504152728213,62.7634379014413,-36.2299008515208,141,12.7977972222222,0.810005869708995,142,"ice_full","10"
"7599",2020,-169.540342279015,62.7592737869871,-30.4556612622834,133,8.11175063473112,0.820928024952919,148,"ice_full","10"
"7601",2020,-167.434497084793,62.7576482159939,-25.3800328892241,141,-0.996261111111112,0.897886125079821,146,"ice_full","11"
"7604",2020,-179.428690036066,63.2445893850445,-84.4840190989086,141,8.3174,0.664756179918451,139,"ice_full",NA
"7605",2020,-178.539453430641,63.2357310336313,-94.7573294651077,165,17.9588138888889,0.662086419753086,144,"ice_free",NA
"7607",2020,-176.581520704838,63.2395881085312,-97.3844035087719,149,-21.7692972222222,0.837748812214445,157,"ice_full",NA
"7608",2020,-175.5,63.2499974568685,-87.5138888888889,149,-22.3077083333333,0.881712643992418,157,"ice_full",NA
"7609",2020,-174.398845572088,63.2028892252809,-79.2170710730493,149,-24.4988625,0.888571712589606,154,"ice_full",NA
"7610",2020,-173.478314748814,63.2359968314698,-80.33107733841,149,-19.1987486111111,0.869731743042477,148,"ice_full","12"
"7611",2020,-172.430229461925,63.2331749209294,-58.609579299503,149,-0.332679166666668,0.816775178687459,144,"ice_full","12"
"7612",2020,-171.534911438282,63.1926301664092,-43.2383903192996,149,11.040667243157,0.646071451239546,154,"ice_full","12"
"7613",2020,-170.600870612487,63.1728039643401,-22.6300753786126,149,16.1772234030212,0.600482817675399,153,"ice_full","12"
"7616",2020,-167.4723167856,63.2367454914029,-25.9018957303532,141,-2.13517638888889,0.913505330165692,144,"ice_full","14"
"7617",2020,-166.402488784952,63.2133903522802,-22.1877389000148,141,61.8982888888889,0.859473963365539,145,"ice_full","14"
"7620",2020,-178.590095238175,63.7068350795644,-72.9242925153639,149,-5.20975555555555,0.779196665804003,145,"ice_full",NA
"7621",2020,-177.630288373328,63.7082028626963,-84.267224666015,149,-18.8973611111111,0.789275756766382,160,"ice_full",NA
"7622",2020,-176.416732302997,63.749602564299,-90.7314364431667,157,-28.3188083333333,0.855151839576319,162,"ice_full",NA
"7624",2020,-174.499474011688,63.7990294305564,-79.099537037037,149,-23.6898555555556,0.879595079210069,158,"ice_full",NA
"7625",2020,-173.400871429635,63.7817564035707,-68.0585916184656,149,-11.5409527777778,0.830584314814815,155,"ice_full",NA
"7626",2020,-172.483213221886,63.758293187402,-52.758918200947,149,-5.37822361111111,0.78490191130338,152,"ice_full","12"
"7627",2020,-171.545708952606,63.829829872616,-26.595689194078,149,-2.31667818073573,0.549504666965352,154,"ice_full","12"
"7628",2020,-170.537494152418,63.8411288280994,-29.2654264267163,149,-3.7841292002317,0.628190875035341,161,"ice_full","12"
"7631",2020,-167.358796596698,63.8065051294237,-26.4697225645677,149,-1.23122777777778,0.876448998178506,152,"ice_full","14"
"7632",2020,-166.541284307041,63.7845932401253,-25.7762591716908,141,31.7549611111111,0.894126057630907,146,"ice_full","14"
"7636",2020,-177.517279118056,64.2531120678506,-74.8984938672439,149,-21.3757388888889,0.864649389848532,149,"ice_full",NA
"7639",2020,-174.487536020319,64.3001187031766,-66.5046800121104,149,-5.55029027777778,0.783646421079282,158,"ice_full",NA
"7640",2020,-173.535766308491,64.1687837227567,-46.2643641369277,149,3.23757955523273,0.55757653944595,153,"ice_full",NA
"7641",2020,-172.418760509221,64.2468202886469,-35.8275814036022,157,3.03482468761359,0.679239133230453,156,"ice_full",NA
"7642",2020,-171.577305135906,64.2902754199907,-40.8372403144301,157,-3.07035555555556,0.754423736496914,150,"ice_full","12"
"7643",2020,-170.523356210431,64.2622875033772,-43.276880466647,149,-3.82712777777778,0.801174143145161,154,"ice_full","12"
"7646",2020,-167.458216997323,64.2748185862534,-25.788296820132,157,11.7191777777778,0.848420151748971,150,"ice_full","14"
"7653",2020,-178.343312767605,64.7337563790417,-66.6687354989523,149,-12.3390875,0.818378080868638,169,"ice_full",NA
"7654",2020,-177.406053536564,64.7957171075543,-54.5978169230143,141,-8.92275833333333,0.891894911504425,143,"ice_full",NA
"7656",2020,-175.537800465648,64.7182177171547,-49.951356074685,141,-0.608383055093207,0.614913634079816,159,"ice_full",NA
"7659",2020,-171.547799711519,64.7465634073961,-38.2474217594685,157,1.23545,0.798204851384998,149,"ice_full",NA
"7660",2020,-170.543758181161,64.7381634878048,-47.6065766468726,149,-4.36315972222222,0.818829423436041,149,"ice_full","12"
"7661",2020,-169.662862263418,64.7176093098759,-47.3846629403794,149,-15.3640486111111,0.873564701897019,153,"ice_full","12"
"7662",2020,-168.411698606014,64.7628674004505,-33.0191146445391,149,-10.7616527777778,0.83796024173028,161,"ice_full","14"
"7663",2020,-167.50754875488,64.7357505701682,-23.0280927263955,149,15.3978805555556,0.834961222146944,153,"ice_full","14"
"7665",2020,-179.375262528167,65.2072588240137,-43.0386660429735,157,3.38089250673537,0.664653178084099,163,"ice_full",NA
"7666",2020,-178.445246173226,65.290146047359,-38.4039960276898,165,6.42059655158877,0.780660185185185,160,"ice_full",NA
"7667",2020,-177.46370673339,65.2392312128517,-28.469355484974,165,11.7215780460776,0.744102605085244,156,"ice_full",NA
"7668",2020,-176.515126671096,65.2420690798156,-30.4006346070958,141,18.8261400635554,0.651353470413773,158,"ice_full",NA
"7671",2020,-171.433888857251,65.2006823546975,-32.7372669626948,157,1.48971944444445,0.824966337250712,160,"ice_full",NA
"7672",2020,-170.512247917486,65.2500398638058,-39.4392540832758,157,-3.44515972222222,0.859506047453704,150,"ice_full",NA
"7673",2020,-169.550741450418,65.2562091497102,-46.3815709701132,149,-12.0881611111111,0.900577991452991,147,"ice_full",NA
"7674",2020,-168.356718543314,65.2606037669563,-46.9333203123453,149,-0.1631,0.858083071983274,154,"ice_full","14"
"7679",2020,-170.303500976851,65.6575481069447,-34.743544676833,157,1.77352589262593,0.665615268874644,160,"ice_full",NA
"7680",2020,-169.56993323253,65.7508451546686,-43.0584464810872,149,-4.34316805555555,0.867908536585366,153,"ice_full",NA
"7681",2020,-168.39592200641,65.7164139495268,-45.2961309086529,157,7.36716709401709,0.81239016115352,161,"ice_full",NA
"7685",2021,-165.464576964476,54.7633440129324,-160.136233111703,117,46.7883361111111,0,0,"ice_free","1"
"7696",2021,-166.494296574905,55.2435228226696,-136.931165795073,157,39.3158347222222,0,0,"ice_free","4"
"7697",2021,-165.482509610809,55.2483629568296,-116.929583310499,133,51.5328166666667,0,0,"ice_free","4"
"7698",2021,-164.48473644751,55.2700894622502,-87.2852341536464,141,55.8237722222222,0,0,"ice_free","1"
"7707",2021,-167.482029497338,55.7737598894868,-133.068969122199,149,35.7738527777778,0,0,"ice_free","4"
"7708",2021,-166.453363157873,55.7632201509416,-126.168568208465,125,46.3242944444444,0,0,"ice_free","4"
"7709",2021,-165.455863642754,55.7582689863529,-108.324675549722,141,58.4327916666667,0,0,"ice_free","4"
"7710",2021,-164.477394623285,55.7422513531467,-95.731790632794,141,50.9368708333333,0,0,"ice_free","3"
"7711",2021,-163.558256285483,55.7494681974351,-84.9167772287633,125,55.2924013888889,0,0,"ice_free","1"
"7712",2021,-162.625853183124,55.80190395645,-59.1921826637081,125,65.6500077099737,0,0,"ice_free","1"
"7722",2021,-167.470875800166,56.243340987479,-126.878277871198,133,48.7477777777778,0,0,"ice_free","4"
"7723",2021,-166.535742400905,56.2524012049762,-110.048291736915,133,58.9777111111111,0,0,"ice_free","4"
"7724",2021,-165.483239575921,56.2253883771531,-92.73066069209,133,60.1080138888889,0,0,"ice_free","3"
"7725",2021,-164.50992660715,56.2311658611063,-87.3907790789284,141,55.7692180555556,0,0,"ice_free","3"
"7726",2021,-163.516751957432,56.260863942861,-85.0716076096684,141,61.9852138888889,0,0,"ice_free","3"
"7727",2021,-162.463466032452,56.2669393512133,-76.0076344018351,125,68.4406402777778,0,0,"ice_free","1"
"7728",2021,-161.488298568264,56.2759101219507,-56.8062934106713,117,79.8503263888889,0,0,"ice_free","1"
"7733",2021,-172.54016954754,56.7887553603238,-158.740032784676,157,25.8113277777778,0,0,"ice_free","8"
"7735",2021,-170.467450016144,56.6757754929142,-104.715641317842,69,52.8025277777778,0,0,"ice_free","5"
"7736",2021,-169.444161725156,56.7484325771864,-74.7037622984702,149,58.7087916666667,0,0,"ice_free","5"
"7737",2021,-168.51813462125,56.757065883972,-94.2450729193262,133,62.8192236111111,0,0,"ice_free","3"
"7738",2021,-167.495544668832,56.7294975143188,-94.1911026590318,133,65.2458,0,0,"ice_free","3"
"7739",2021,-166.552846065787,56.7196385651351,-83.8331967690508,69,73.7502625,0,0,"ice_free","3"
"7740",2021,-165.474302538408,56.7430105470212,-75.4618207629345,149,72.1525652777778,0,0,"ice_free","3"
"7741",2021,-164.494890189338,56.7539495331575,-73.1427530482841,149,59.3173069444444,0,0,"ice_free","3"
"7742",2021,-163.450835306439,56.7647481665833,-71.1895515983855,141,80.6082875,0,0,"ice_free","3"
"7743",2021,-162.459475734907,56.7456920072227,-67.5350416321876,125,81.9694583333333,0,0,"ice_free","3"
"7744",2021,-161.488419546736,56.7577187705934,-69.8484499030025,117,78.7732972222222,0,0,"ice_free","3"
"7745",2021,-160.516717611098,56.7655085206771,-61.2665787871522,117,77.1488013888889,0,0,"ice_free","3"
"7750",2021,-172.427810651513,57.2532696647612,-133.257185063526,69,26.3426666666667,0,0,"ice_free","8"
"7751",2021,-171.442943524554,57.2518918396728,-109.372221135597,69,60.0486819444444,0,0,"ice_free","6"
"7752",2021,-170.563318838574,57.2529214354101,-65.9060174007989,125,82.6223361111111,0,0,"ice_free","5"
"7753",2021,-169.437041998461,57.2526226595783,-66.82622563582,165,66.725475,0,0,"ice_free","6"
"7754",2021,-168.474582426468,57.2622386208033,-77.3909666622972,149,79.882825,0,0,"ice_free","3"
"7755",2021,-167.502633006393,57.2757720585705,-69.7356267195904,149,94.8421416666667,0,0,"ice_free","3"
"7756",2021,-166.52437556128,57.2737090418284,-74.5281012885924,85,86.8891097222222,0,0,"ice_free","3"
"7757",2021,-165.464698894223,57.2696849657657,-69.7897337225697,85,65.6318305555556,0,0,"ice_free","3"
"7758",2021,-164.48825426938,57.2575199805433,-68.5858263376102,141,54.8991930555556,0,0,"ice_free","3"
"7759",2021,-163.467655945086,57.2413643238875,-64.2322243749304,125,68.9056194444444,0,0,"ice_free","3"
"7760",2021,-162.461667806933,57.2553208457447,-55.4351152401586,125,58.2787736111111,0,0,"ice_free","2"
"7761",2021,-161.489788356265,57.2377521977677,-56.6399457052228,125,67.9135791666667,0,0,"ice_free","3"
"7762",2021,-160.500301317737,57.2421259505319,-61.6228799860312,117,67.4730694444444,0,0,"ice_free","3"
"7763",2021,-159.506830955071,57.2563129760315,-50.2510104377952,101,55.3281680555556,0,0,"ice_free","2"
"7767",2021,-172.378182020924,57.7654394347217,-124.861174147204,69,38.9160041666667,0,0,"ice_free","8"
"7768",2021,-171.427915351098,57.7212823040507,-88.7091848747162,69,77.8372069444444,0,0,"ice_free","6"
"7769",2021,-170.472778946002,57.7270845404647,-75.8501721632668,125,104.226838888889,0,0,"ice_free","6"
"7770",2021,-169.494755668565,57.7593257273423,-68.1369988039647,149,58.0937555555556,0,0,"ice_free","6"
"7771",2021,-168.501745701418,57.7661177472443,-75.6766351575311,149,90.2598708333333,0,0,"ice_free","6"
"7772",2021,-167.513979356122,57.7434399967086,-63.0861912246523,149,85.6152875,0,0,"ice_free","3"
"7773",2021,-166.492092064049,57.7605951764861,-61.3637286085322,149,77.1362444444444,0,0,"ice_free","3"
"7774",2021,-165.452862377641,57.7601672789958,-64.10374631613,149,49.0736444444444,0,0,"ice_free","3"
"7775",2021,-164.490354606561,57.7564636025959,-47.6770001431418,125,54.1068819444444,0,0,"ice_free","2"
"7776",2021,-163.494146946648,57.7637103639736,-49.3011169110961,125,43.4373152777778,0,0,"ice_free","2"
"7777",2021,-162.498387857685,57.7667754522783,-46.2375106420097,125,22.7287472222222,0.042504727772363,87,"ice_free","2"
"7778",2021,-161.467406222421,57.7625369365513,-39.8185706908011,125,39.5343513888889,0,0,"ice_free","2"
"7779",2021,-160.4698724171,57.7654826371772,-47.2930466169928,125,49.6782805555556,0,0,"ice_free","3"
"7780",2021,-159.489730926732,57.7516123079427,-45.1727308745619,93,41.5300138888889,0,0,"ice_free","2"
"7785",2021,-173.46645230859,58.244446036557,-128.119358921577,149,52.4832,0,0,"ice_free","8"
"7786",2021,-172.520272589651,58.2916237000586,-112.848944184,149,62.3377458333333,0,0,"ice_free","8"
"7787",2021,-171.466596123216,58.2950919405702,-98.2858035303356,149,98.9233611111111,0,0,"ice_free","6"
"7788",2021,-170.489149560335,58.2510744584065,-86.4074281520311,125,102.9705875,0,0,"ice_free","6"
"7789",2021,-169.53078617815,58.2786045967844,-79.06369789193,165,90.1493694444444,0,0,"ice_free","6"
"7790",2021,-168.470914112672,58.2441297545402,-72.9388897762265,149,96.1948,0,0,"ice_free","6"
"7791",2021,-167.46616076034,58.2567664879566,-56.6679886970508,149,64.5338444444444,0,0,"ice_free","6"
"7792",2021,-166.456407451994,58.2613318329198,-52.4696987158636,133,50.8600430555556,0.162420138888889,31,"ice_free","2"
"7793",2021,-165.506865816675,58.2460407313192,-47.7043454358485,125,40.3731777777778,0.0775810681216931,90,"ice_free","2"
"7794",2021,-164.482591721778,58.2606070746986,-41.7207429658278,125,23.1706263888889,0.119552595727238,94,"ice_free","2"
"7795",2021,-163.483736701825,58.2515128890608,-37.3604367542496,93,4.52218055555556,0.229865162037037,104,"ice_full","2"
"7807",2021,-173.540936391227,58.7677196848031,-118.813406974806,149,72.4948805555556,0,0,"ice_free","8"
"7808",2021,-172.464817640854,58.79240458154,-96.7142064448962,149,85.2470680555556,0,0,"ice_free","8"
"7809",2021,-171.460297329184,58.7412577018354,-95.7735701798202,149,118.532752777778,0,0,"ice_free","6"
"7810",2021,-170.467564511187,58.76168938833,-100.386559474606,133,95.6172805555556,0.208384501763668,37,"ice_free","6"
"7811",2021,-169.458374860788,58.7321596232142,-82.2744993341561,165,110.067183333333,0.210185313786008,36,"ice_free","6"
"7812",2021,-168.425484670218,58.7503664205887,-57.0464555948007,149,74.9960361111111,0.263040162037037,40,"ice_free","7"
"7813",2021,-167.51488704466,58.753404791837,-47.4859322066548,149,49.3902347222222,0.195874097614564,89,"ice_free","7"
"7814",2021,-166.477647603838,58.7543505823611,-42.2754728260143,117,21.2523555555556,0.300770965952932,94,"ice_free","7"
"7815",2021,-165.50348687776,58.7304043512091,-35.4515731587437,125,-0.674583333333334,0.354386146723647,134,"ice_full","2"
"7816",2021,-164.497865433168,58.7540352242141,-31.5801866503569,125,-9.83571805555556,0.449455492768095,132,"ice_full","2"
"7823",2021,-176.478579416915,59.2602414542582,-151.280098603494,125,13.28275,0,0,"ice_free","8"
"7824",2021,-175.478125275081,59.2221778684819,-130.440210193388,125,36.7640847222222,0,0,"ice_free","8"
"7825",2021,-174.569768116153,59.2513594865636,-123.734257754851,117,75.9072888888889,0,0,"ice_free","8"
"7826",2021,-173.453282250596,59.2748538228591,-121.285557267986,149,92.9181361111111,0,0,"ice_free","8"
"7827",2021,-172.473921718782,59.2588595868567,-101.208520978465,149,98.9230013888889,0,0,"ice_free","9"
"7828",2021,-171.532729293607,59.2802168409795,-77.2199219255422,125,114.589176388889,0.206747127914952,39,"ice_free","9"
"7829",2021,-170.450090151164,59.2399367987627,-70.4296617568998,133,96.9809083333333,0.218582986111111,50,"ice_free","6"
"7830",2021,-169.542059363927,59.2678224295692,-60.5941320413184,133,90.2211083333333,0.302877161949686,83,"ice_free","6"
"7831",2021,-168.426311959567,59.2575848327968,-47.3873923355029,117,46.7935722222222,0.404813027641612,98,"ice_full","7"
"7832",2021,-167.475793557692,59.2544030925992,-40.6024555147023,125,27.0861388888889,0.415325101435705,119,"ice_full","7"
"7833",2021,-166.499744142981,59.2460974908436,-32.7543121295533,117,-3.33415972222222,0.516778793238994,136,"ice_full","7"
"7835",2021,-164.55165264828,59.1707954663141,-23.9105304282442,125,-28.4169791666667,0.7703171875,130,"ice_full","2"
"7839",2021,-177.442307757486,59.755595919776,-167.388686713221,125,13.8142875,0.0337652859477124,115,"ice_full","8"
"7840",2021,-176.518249957368,59.7441201839744,-124.082538435689,117,14.5315486111111,0,0,"ice_free","8"
"7841",2021,-175.549277240714,59.7612477274736,-124.733303528225,149,63.2920638888889,0,0,"ice_free","8"
"7842",2021,-174.538996083352,59.7201700852103,-105.732876891883,149,93.9997277777778,0,0,"ice_free","8"
"7843",2021,-173.461462969098,59.7213559187186,-89.9159745643368,149,86.1181875,0.141435562015504,73,"ice_free","9"
"7844",2021,-172.418924479843,59.745515573453,-88.2048719829322,149,76.8937263888889,0.277001019620811,72,"ice_free","9"
"7845",2021,-171.527193685283,59.7562759926868,-71.5789574842263,133,87.7301444444444,0.384786844135802,76,"ice_free","9"
"7846",2021,-170.431742228097,59.7767034206229,-61.0911838864413,133,91.8884833333333,0.442526115859449,69,"ice_free","9"
"7847",2021,-169.471312333829,59.74437469856,-53.2217681549382,125,68.0091347222222,0.554510201629225,91,"ice_free","11"
"7848",2021,-168.48368887906,59.7449150612516,-44.1798561402802,117,32.1319638888889,0.653801291423002,106,"ice_full","7"
"7853",2021,-177.453779252412,60.2643872882302,-144.178336329629,125,-6.67583055555556,0.13835536511689,124,"ice_full","8"
"7854",2021,-176.401547517733,60.2364512087384,-136.685924986868,125,35.5447625,0.0930521476337448,120,"ice_full","8"
"7855",2021,-175.502361464757,60.26803985444,-117.462222993092,149,82.4342958333333,0.0987283950617284,63,"ice_free","8"
"7856",2021,-174.58501348739,60.2723028485932,-102.398045240949,133,86.1445777777778,0.221765221661055,74,"ice_free","9"
"7858",2021,-172.511495098062,60.1820090951486,-49.4281602874788,149,32.4275665550516,0.362262621252205,135,"ice_full","9"
"7859",2021,-171.424098249223,60.2035389920945,-59.5575284593796,133,58.5814763888889,0.476269814814815,105,"ice_free","9"
"7860",2021,-170.457547237853,60.2168287700284,-64.4366180012233,133,73.4729222222222,0.520809246746747,104,"ice_free","9"
