Lipid_WWT_g,Lipid_WWT_mg,year,Internal_Standard_Added_ug,Total_FA_Conc,Total_FA_extract,vial_id,cruise,gis_station,area_swept,cpue,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,process_date,notes,maturity,mid_latitude,mid_longitude,bottom_depth,gear_temperature,region,lme,DWT_WWT,Perc_DWT,Total_FA,WWT_DWT
0.39,387.9,2021,1506,71.87,27877.01,AKK-100,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,53.1,0,48,0.3712,0.1203,,bitter,0,64.28089,-170.67872,34,0.6,9,NBS,0.32408405172413796,32.408405172413794,221.76345802161262,3.0856192851205315
0.48,481.2,2021,1506,34.95,16819.99,AKK-101,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,1,53.24,9.65,58,0.5619,0.1521,,,0,64.28089,-170.67872,34,0.6,9,NBS,0.2706887346502937,27.06887346502937,129.11508875739645,3.694280078895463
0.36,355.4,2021,1506,53.86,19142.69,AKK-102,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,46.72,0,32,0.3315,0.0969,,,0,64.28089,-170.67872,34,0.6,9,NBS,0.29230769230769227,29.230769230769226,184.25789473684213,3.4210526315789473
0.35,345.8,2021,1506,28.66,9910.5,AKK-103,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,48.77,0,40,0.1609,0.0404,,,0,64.28089,-170.67872,34,0.6,9,NBS,0.25108763206960844,25.108763206960845,114.14341584158417,3.9826732673267324
0.36,356.5,2021,1506,33.06,11786.84,AKK-104,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,51.27,0,44,0.2609,0.0671,,,0,64.28089,-170.67872,34,0.6,9,NBS,0.2571866615561518,25.71866615561518,128.54476900149032,3.8882265275707897
0.36,357.7,2021,1506,26.62,9521.59,AKK-105,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,43.52,0,29,0.3464,0.0917,,,0,64.28089,-170.67872,34,0.6,9,NBS,0.2647228637413395,26.47228637413395,100.55799345692475,3.777535441657579
0.33,331.5,2021,1506,290.12,96174.55,AKK-106,202102,CC-19,0.012580480403964,217375.6503875896,162,28,1,51.34,7.33,50,0.2701,0.115,,,0,64.31672,-169.83788,39,0.3,9,NBS,0.4257682339874121,42.57682339874121,681.4035826086956,2.348695652173913
0.36,364.9,2021,1506,149.55,54571.76,AKK-107,202102,CC-19,0.012580480403964,217375.6503875896,162,28,1,52.68,7.68,44,0.4736,0.188,,,0,64.31672,-169.83788,39,0.3,9,NBS,0.39695945945945943,39.695945945945944,376.7387234042554,2.519148936170213
0.31,312.9,2021,1506,116.86,36566.68,AKK-108,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,49.91,0,42,0.2917,0.1029,,,0,64.31672,-169.83788,39,0.3,9,NBS,0.3527596846074734,35.27596846074734,331.2736831875607,2.8347910592808554
0.33,333.6,2021,1506,125.87,41990.12,AKK-109,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,46.67,0,33,0.16,0.0618,,,0,64.31672,-169.83788,39,0.3,9,NBS,0.38625,38.625,325.8770226537217,2.588996763754045
0.33,328,2021,1506,117.32,38480.48,AKK-110,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,47.34,0,35,0.6405,0.2364,,,0,64.31672,-169.83788,39,0.3,9,NBS,0.3690866510538642,36.90866510538642,317.86573604060914,2.7093908629441623
0.38,376.7,2021,1506,143.45,54038.62,AKK-111,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,52.97,0,45,0.253,0.0992,,bitter,0,64.31672,-169.83788,39,0.3,9,NBS,0.392094861660079,39.2094861660079,365.8553427419355,2.5504032258064515
0.39,389.3,2021,1506,200.99,78243.74,AKK-112,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,46.29,0,28,0.3211,0.1394,,,0,64.31672,-169.83788,39,0.3,9,NBS,0.4341326689504827,43.41326689504827,462.96907460545196,2.303443328550933
0.31,314.2,2021,1506,15.23,4785.75,AKK-113,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,46.96,0,34,0.3114,0.0665,,,0,64.31672,-169.83788,39,0.3,9,NBS,0.21355170199100834,21.355170199100833,71.31762406015038,4.682706766917293
0.36,358,2021,1506,135.88,48646.54,AKK-114,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,48.03,0,37,0.4163,0.1486,,,0,64.31672,-169.83788,39,0.3,9,NBS,0.35695411962527024,35.695411962527025,380.6651682368775,2.801480484522207
0.66,658.5,2021,1506,89.9,59200.76,AKK-115,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,54.73,0,48,0.2261,0.0762,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3370190181335692,33.70190181335692,266.75052493438324,2.9671916010498687
0.44,435.1,2021,1506,105.13,45742.85,AKK-116,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,57.04,0,55,0.4027,0.1352,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3357337968711199,33.573379687111995,313.1349926035503,2.9785502958579886
0.36,359.3,2021,1506,142.58,51228.49,AKK-117,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,53.57,0,44,0.4747,0.1841,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3878238887718559,38.78238887718559,367.64109722976644,2.578489951113525
0.69,687.2,2021,1506,100.93,69361.05,AKK-118,202102,DD-19,0.013149971562519,382212.8531688783,162,29,1,59.35,9.82,70,0.5296,0.1738,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3281722054380665,32.817220543806656,307.5519447640966,3.0471806674338318
0.35,350.5,2021,1506,131.06,45937.41,AKK-119,202102,DD-19,0.013149971562519,382212.8531688783,162,29,1,50.79,7.9,49,0.28,0.1029,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3675,36.75,356.6258503401361,2.7210884353741496
0.39,387.6,2021,1506,102.3,39652.38,AKK-120,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,60.6,0,68,0.3998,0.1318,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.32966483241620814,32.966483241620814,310.3151745068285,3.0333839150227617
0.4,399.4,2021,1506,94.86,37888.79,AKK-121,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,57.34,0,55,0.4469,0.1443,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3228910270754084,32.28910270754084,293.7833264033264,3.097020097020097
0.34,342.8,2021,1506,116.99,40105.76,AKK-122,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,53.65,0,49,0.2388,0.0883,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.36976549413735343,36.97654941373534,316.38971687429216,2.7044167610419025
0.39,389.8,2021,1506,86.62,33766.25,AKK-123,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,50.47,0,41,0.1991,0.061,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3063787041687594,30.63787041687594,282.72200000000004,3.2639344262295085
0.36,364.2,2021,1506,65.76,23949.22,AKK-124,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,50.42,0,40,0.2381,0.0721,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3028139437211256,30.28139437211256,217.16305131761445,3.302357836338419
0.37,367.2,2021,1506,107.54,39488.15,AKK-125,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,49.69,0,37,0.4972,0.1734,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.3487530168946098,34.87530168946098,308.3557554786621,2.867358708189158
0.41,407,2021,1506,44.82,18240.73,AKK-126,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,51.79,0,44,0.2087,0.0612,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.29324389075227597,29.324389075227597,152.8420588235294,3.4101307189542482
0.43,433.2,2021,1506,43.81,18977.58,AKK-127,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,46.09,0,31,0.246,0.0723,,,0,64.65693,-169.90694,47,0.3,9,NBS,0.2939024390243903,29.39024390243903,149.06307053941907,3.4024896265560165
0.4,402.1,2021,1506,140.42,56463.53,AKK-128,202102,FF-18,0.012565926060732,9072.15269682712,162,33,2,51.19,0,49,0.3188,0.1182,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.3707653701380176,37.076537013801754,378.73008460236883,2.6971235194585446
0.5,496.8,2021,1506,87.53,43485.5,AKK-129,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,58.62,9.91,73,0.2416,0.0764,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.31622516556291386,31.622516556291387,276.79643979057596,3.1623036649214664
0.52,516,2021,1506,106.84,55131.23,AKK-130,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,58.55,9.64,76,0.3156,0.1095,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.34695817490494296,34.6958174904943,307.9333698630137,2.8821917808219175
0.48,476.7,2021,1506,90.64,43206.55,AKK-131,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,52.75,8.6,60,0.4841,0.1505,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.3108861805412105,31.08861805412105,291.5536478405316,3.216611295681063
0.27,270,2021,1506,85.92,23197.35,AKK-132,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,55.79,9.49,67,0.2719,0.0916,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.336888561971313,33.6888561971313,255.0398253275109,2.9683406113537116
0.32,324,2021,1506,73.08,23679.18,AKK-133,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,58.73,9.44,74,0.3365,0.1006,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.2989598811292719,29.895988112927192,244.44751491053677,3.3449304174950303
0.31,309.7,2021,1506,83.04,25715.97,AKK-134,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,56.56,8.92,69,0.3518,0.1115,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.31694144400227403,31.694144400227405,262.0042331838565,3.155156950672646
0.34,335.1,2021,1506,82.1,27510.07,AKK-135,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,55.95,9.39,68,0.1495,0.0462,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.30903010033444817,30.903010033444815,265.66991341991337,3.235930735930736
0.36,360,2021,1506,116.92,42092.89,AKK-136,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,58.66,8.39,74,0.3854,0.1387,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.35988583290088216,35.988583290088215,324.8808074981976,2.778658976207643
0.35,345,2021,1506,104.39,36013.98,AKK-137,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,67.03,11.6,116,0.3206,0.1087,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.3390517779164068,33.905177791640675,307.88807727690886,2.9494020239190433
0.32,323.9,2021,1506,117.51,38062.7,AKK-138,202102,FF-18,0.012565926060732,9072.15269682712,162,33,2,54.26,0,54,0.3016,0.1023,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.33919098143236076,33.91909814323608,346.44199413489736,2.9481915933528833
0.56,564.8,2021,1506,81.8,46203.42,AKK-139,202102,FF-18,0.012565926060732,9072.15269682712,162,33,2,54.08,0,56,0.1026,0.0323,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.3148148148148148,31.48148148148148,259.83529411764704,3.176470588235294
0.34,341.3,2021,1506,101.67,34699.57,AKK-140,202102,FF-18,0.012565926060732,9072.15269682712,162,33,2,51.93,0,44,0.1648,0.0547,,,0,65.2529,-168.94758,52,2.2,9,NBS,0.33191747572815533,33.19174757281553,306.3110786106033,3.0127970749542965
0.34,341.4,2021,1505,38.08,13001.37,VA-1,202101,N-20,0.0145007528107365,2827.4394119485437,94,104,1,73.57,14.42,164,0.313,0.0736,,,0,59.32582,-169.88594,61,3.1,3,EBS,0.23514376996805111,23.51437699680511,161.94347826086957,4.252717391304348
0.32,321.3,2021,1505,58.48,18789.97,VA-2,202101,N-20,0.0145007528107365,2827.4394119485437,94,104,1,80.83,16.55,200,0.3421,0.0835,,,1,59.32582,-169.88594,61,3.1,3,EBS,0.24408067816427945,24.408067816427945,239.5929101796407,4.097005988023952
0.33,330,2021,1506,28.46,9391.08,VA-3,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,84.45,13.96,212,0.3592,0.0853,,,0,58.99643,-169.83571,63,3.5,3,EBS,0.23747216035634744,23.747216035634743,119.84562719812428,4.211019929660024
0.34,337.5,2021,1506,35.66,12035.79,VA-4,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,87.83,16.69,238,0.3229,0.0782,,,0,58.99643,-169.83571,63,3.5,3,EBS,0.24218024156085474,24.218024156085473,147.24570332480818,4.129156010230179
0.37,371.4,2021,1505,133.3,49507.14,VA-5,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,93.36,18.15,288,0.3763,0.132,,,0,58.33916,-169.72913,69,3.1,3,EBS,0.35078394897688014,35.078394897688014,380.0059848484849,2.8507575757575756
0.33,329.2,2021,1505,72.94,24012.29,VA-6,202101,N-20,0.0145007528107365,2827.4394119485437,94,104,1,83.35,15.93,196,0.3024,0.0845,,,0,59.32582,-169.88594,61,3.1,3,EBS,0.279431216931217,27.943121693121697,261.03024852071,3.578698224852071
0.4,402.4,2021,1506,63.24,25447.52,VA-7,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,91.8,17.38,280,0.3198,0.0854,,,0,58.99643,-169.83571,63,3.5,3,EBS,0.26704190118824267,26.70419011882427,236.8167681498829,3.744730679156908
0.32,323.6,2021,1506,64.77,20958.66,VA-8,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,84.61,16.26,224,0.3391,0.0977,,,0,58.99643,-169.83571,63,3.5,3,EBS,0.2881156001179593,28.81156001179593,224.80559877175025,3.470829068577278
0.41,410.2,2021,1505,78.72,32290.6,VA-9,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,85.79,15.29,226,0.3394,0.1021,,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,0.30082498526812024,30.082498526812024,261.68039177277177,3.324191968658178
0.47,468.5,2021,1505,9.09,4257.14,VA-10,202101,N-20,0.0145007528107365,2827.4394119485437,94,104,1,78.88,15.53,188,0.3471,0.0632,,,0,59.32582,-169.88594,61,3.1,3,EBS,0.18208009219245175,18.208009219245174,49.92308544303797,5.492088607594937
0.43,428,2021,1506,42.16,18044.66,VA-11,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,91.8,18,294,0.3709,0.0954,,,0,58.66873,-169.78651,67,3.7,3,EBS,0.25721218657320033,25.721218657320033,163.91136268343814,3.8878406708595388
0.31,310.4,2021,1506,56.55,17553.9,VA-12,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,91.84,17.74,294,0.3177,0.0874,,,0,58.66873,-169.78651,67,3.7,3,EBS,0.2751022977651873,27.51022977651873,205.5598970251716,3.6350114416475967
0.43,426.1,2021,1505,74.27,31645.31,VA-13,202101,O-20,0.01471867465374735,5774.976483929491,94,103,1,73.35,13.76,146,0.3216,0.0918,,,0,59.6737,-169.91835,57,3.1,3,EBS,0.28544776119402987,28.544776119402986,260.18771241830063,3.5032679738562087
0.43,434.7,2021,1505,55.86,24282.52,VA-14,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,92.74,16.5,266,0.6096,0.1727,,,0,58.33916,-169.72913,69,3.1,3,EBS,0.2833005249343832,28.330052493438316,197.17577301679214,3.5298204979733647
0.35,345.2,2021,1506,59.86,20662.92,VA-15,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,87.73,17.03,246,0.3468,0.0938,,,0,58.99643,-169.83571,63,3.5,3,EBS,0.2704728950403691,27.047289504036907,221.31607675906184,3.697228144989339
0.32,321.1,2021,1506,33.98,10911.13,VA-16,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,95.31,17.71,304,0.3256,0.0758,,,0,58.66873,-169.78651,67,3.7,3,EBS,0.23280098280098283,23.280098280098283,145.96158311345644,4.295514511873351
0.32,322.4,2021,1505,92.33,29767.11,VA-17,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,88.47,14.77,240,0.3352,0.1103,,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,0.3290572792362768,32.90572792362768,280.5894469628287,3.038984587488667
0.31,307.5,2021,1505,49.83,15324.13,VA-18,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,94.32,18.32,270,0.2981,0.0965,,,0,58.33916,-169.72913,69,3.1,3,EBS,0.3237168735323717,32.37168735323717,153.93080829015543,3.0891191709844557
0.37,370.2,2021,1505,91.3,33797.99,VA-19,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,88.85,17.43,258,0.3126,0.1076,,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,0.34420985284708894,34.42098528470889,265.24516728624536,2.9052044609665426
0.3,304,2021,1505,66.64,20259.89,VA-20,202101,O-20,0.01471867465374735,5774.976483929491,94,103,1,72.15,12.9,134,0.3177,0.0928,,,0,59.6737,-169.91835,57,3.1,3,EBS,0.29209946490399746,29.209946490399748,228.1414655172414,3.4234913793103448
0.31,310.5,2021,1506,25.62,7956.39,VA-21,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,90.17,17.64,270,0.3175,0.0761,,,0,58.66873,-169.78651,67,3.7,3,EBS,0.23968503937007873,23.968503937007874,106.89027595269383,4.1721419185282524
0.36,355.4,2021,1505,98.26,34922.44,VA-22,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,86.6,16.53,240,0.3107,0.1031,,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,0.33183134856775026,33.18313485677503,296.11427740058195,3.013579049466537
0.39,389.4,2021,1506,64.3,25037.26,VA-23,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,88.71,16.85,248,0.3207,0.0898,,,0,58.99643,-169.83571,63,3.5,3,EBS,0.28001247271593394,28.001247271593392,229.63262806236077,3.5712694877505564
0.41,414.7,2021,1505,91.53,37957.81,VA-24,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,93.29,17.1,NA,0.3308,0.0975,,,0,58.33916,-169.72913,69,3.1,3,EBS,0.29474002418379686,29.474002418379687,310.54486153846153,3.3928205128205127
0.3,303.5,2021,1505,53.36,16195.91,VA-25,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,80.61,15.91,200,0.3315,0.0947,,,0,58.66873,-169.78651,67,3.7,3,EBS,0.2856711915535445,28.567119155354447,186.7881731784583,3.5005279831045404
0.25,250.6,2021,1506,81.99,20547.1,VA-26,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,94.23,19.12,318,0.1519,0.0455,,,0,58.33916,-169.72913,69,3.1,3,EBS,0.2995391705069124,29.953917050691242,273.72046153846156,3.3384615384615386
0.36,355.8,2021,1505,74.72,26585.15,VA-27,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,91.12,18.11,NA,0.3485,0.1121,,,0,58.33916,-169.72913,69,3.1,3,EBS,0.3216642754662841,32.16642754662841,232.29188224799282,3.108831400535236
0.4,400.1,2021,1505,199.7,79899.23,VA-28,202101,HG2019,0.0133272220047582,2251.0317596037,94,113,1,86.41,15.7,220,0.3406,0.1465,,,0,57.17713,-169.31361,73,4.1,2,EBS,0.4301233118027011,43.01233118027011,464.28546075085325,2.324914675767918
0.38,375.8,2021,1505,52.02,19547.51,VA-29,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,91.6,17.72,284,0.3448,0.0859,,,0,58.66873,-169.78651,67,3.7,3,EBS,0.24912993039443157,24.91299303944316,208.80670547147847,4.013969732246799
0.36,361.1,2021,1505,25,9027.64,VA-30,202101,N-20,0.0145007528107365,2827.4394119485437,94,104,1,86.27,15.7,206,0.3154,0.0739,,,0,59.32582,-169.88594,61,3.1,3,EBS,0.2343056436271401,23.43056436271401,106.6982408660352,4.2679296346414075
0.38,376,2021,1506,19.46,7315.47,VA-31,202101,C-07,0.0143957253812526,69.46506504648174,94,42,1,89.65,15.65,270,0.3161,0.0659,,,0,55.71306,-163.98506,93,3.5,NA,NA,0.2084783296425182,20.84783296425182,93.34303490136571,4.796661608497724
0.42,418,2021,1505,60.31,25209.89,VA-32,202101,S-23,0.0141766848480378,1269.690353770641,94,137,1,93.86,16.29,NA,0.3066,0.0729,,,0,61.00118,-172.13922,64,1.7,4,EBS,0.2377690802348337,23.77690802348337,253.6494650205761,4.205761316872428
0.32,322.2,2021,1506,106.86,34428.82,VA-33,202101,M-21,0.01310937946425855,23265.784687334202,94,129,1,83.67,17.06,236,0.3166,0.1074,,,1,58.98934,-170.47748,72,2.8,3,EBS,0.3392293114339861,33.92293114339861,315.008156424581,2.9478584729981376
0.34,342,2021,1506,106.63,36466.86,VA-34,202101,M-21,0.01310937946425855,23265.784687334202,94,129,1,86.17,16.5,214,0.3256,0.1165,,,0,58.98934,-170.47748,72,2.8,3,EBS,0.3578009828009828,35.78009828009828,298.0148326180257,2.794849785407725
0.4,401.9,2021,1505,71.63,28787.03,VA-35,202101,S-22,0.015047540709927,3588.626277274379,94,136,1,84.31,15.32,NA,0.3097,0.0773,,,0,60.97536,-171.49696,61,1.7,4,EBS,0.24959638359702938,24.959638359702936,286.98332470892626,4.00646830530401
0.34,342.1,2021,1505,92.18,31536.18,VA-36,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,85.02,16.03,238,0.2986,0.0933,,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,0.31245813797722705,31.245813797722704,295.0155198285102,3.20042872454448
0.46,456.8,2021,1506,133.92,61175.53,VA-37,202101,J-23,0.0148162613501859,6276.8871176015755,94,150,1,87.9,15.27,248,0.3821,0.137,,,0,58.00583,-171.59305,98,3.3,2,EBS,0.3585448835383408,35.85448835383408,373.5097226277371,2.7890510948905107
0.37,368.3,2021,1505,44.18,16271.48,VA-38,202101,Q-22,0.01429758415034235,29010.0268435957,94,134,1,88.7,17.99,266,0.4644,0.1218,,,1,60.33417,-171.33298,67,2.3,4,EBS,0.26227390180878557,26.227390180878558,168.44985221674875,3.8128078817733986
0.41,408.7,2021,1505,35.53,14522.7,VA-39,202101,PO2524,0.01035953748238365,23553.175073203893,94,142,1,89.76,16.4,276,0.4337,0.0938,,,0,59.83505,-172.90544,79,2,4,EBS,0.21627853354853585,21.627853354853585,164.27890191897654,4.6236673773987205
0.34,342.8,2021,1505,60.06,20587.48,VA-40,202101,S-22,0.015047540709927,3588.626277274379,94,136,1,78.81,14.72,NA,0.3247,0.093,,,0,60.97536,-171.49696,61,1.7,4,EBS,0.2864182322143517,28.64182322143517,209.6933548387097,3.4913978494623654
0.31,309.7,2021,1505,10.54,3264.59,VA-41,202101,S-23,0.0141766848480378,1269.690353770641,94,137,1,70.37,13.38,144,0.3434,0.0635,,,0,61.00118,-172.13922,64,1.7,4,EBS,0.18491555037856727,18.491555037856727,56.998992125984245,5.407874015748031
0.48,484.7,2021,1505,27.09,13128.83,VA-42,202101,Q-22,0.01429758415034235,29010.0268435957,94,134,1,87.42,16.62,232,0.3132,0.0737,,,0,60.33417,-171.33298,67,2.3,4,EBS,0.2353128991060026,23.531289910600258,115.1233107191316,4.24966078697422
0.34,341,2021,1506,104.7,35701.4,VA-43,202101,M-21,0.01310937946425855,23265.784687334202,94,129,1,81.27,15.67,206,0.3232,0.1106,,,0,58.98934,-170.47748,72,2.8,3,EBS,0.34220297029702973,34.22029702970298,305.95877034358045,2.9222423146473777
0.37,368.7,2021,1506,26.1,9623.19,VA-44,202101,PO2524,0.01035953748238365,23553.175073203893,94,142,1,93.03,17.04,286,0.315,0.0734,,,0,59.83505,-172.90544,79,2,4,EBS,0.23301587301587304,23.301587301587304,112.00953678474114,4.291553133514986
0.39,386.1,2021,1506,18.32,7072.95,VA-45,202101,PO2524,0.01035953748238365,23553.175073203893,94,142,1,87.4,15.79,262,0.307,0.0689,,,0,59.83505,-172.90544,79,2,4,EBS,0.22442996742671012,22.442996742671014,81.62902757619739,4.455732946298983
0.37,369.1,2021,1505,81.31,30011.6,VA-46,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,86.96,15.03,238,0.325,0.0944,,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,0.29046153846153844,29.046153846153842,279.9337923728814,3.442796610169492
0.3,303.4,2021,1506,73.7,22359.24,VA-47,202101,M-21,0.01310937946425855,23265.784687334202,94,129,1,82.07,16.3,206,0.3572,0.107,,,0,58.98934,-170.47748,72,2.8,3,EBS,0.29955207166853304,29.955207166853302,246.03401869158878,3.338317757009346
